BRAND,MODEL,VARIANT,MPG,TRANSMISSION,DOORS,SUBMODEL,MSRP
Toyota,4Runner,SR5 4dr SUV (4.0L 6cyl 5A),Highway:23;City:17,AUTOMATIC,4,4Runner SUV,32820
Toyota,Avalon,XLE Touring 4dr Sedan (3.5L 6cyl 6A),Highway:31;City:21,AUTOMATIC,4,Avalon Sedan,35250
Toyota,Avalon,Limited 4dr Sedan (3.5L 6cyl 6A),Highway:31;City:21,AUTOMATIC,4,Avalon Sedan,39900
Toyota,Avalon,XLE Premium 4dr Sedan (3.5L 6cyl 6A),Highway:31;City:21,AUTOMATIC,4,Avalon Sedan,33445
Toyota,Avalon,XLE 4dr Sedan (3.5L 6cyl 6A),Highway:31;City:21,AUTOMATIC,4,Avalon Sedan,31590
Toyota,Avalon Hybrid,XLE Touring 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),Highway:39;City:40,AUTOMATIC,4,Avalon Hybrid Sedan,37000
Toyota,Avalon Hybrid,Limited 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),Highway:39;City:40,AUTOMATIC,4,Avalon Hybrid Sedan,41650
Toyota,Avalon Hybrid,XLE Premium 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),Highway:39;City:40,AUTOMATIC,4,Avalon Hybrid Sedan,35805
Toyota,Camry,SE Sport 4dr Sedan (2.5L 4cyl 6A),Highway:35;City:25,AUTOMATIC,4,Camry Sedan,24865
Toyota,Camry,SE 4dr Sedan w/Prod. End 11/13 (2.5L 4cyl 6A),Highway:35;City:25,AUTOMATIC,4,Camry Sedan,23400
Toyota,Camry,LE 4dr Sedan (2.5L 4cyl 6A),Highway:35;City:25,AUTOMATIC,4,Camry Sedan,22870
Toyota,Camry,SE 4dr Sedan (2.5L 4cyl 6A),Highway:35;City:25,AUTOMATIC,4,Camry Sedan,23740
Toyota,Camry,L 4dr Sedan w/Prod. End 11/13 (2.5L 4cyl 6A),Highway:35;City:25,AUTOMATIC,4,Camry Sedan,22235
Toyota,Camry,SE Sport 4dr Sedan w/Prod. End 11/13 (2.5L 4cyl 6A),Highway:35;City:25,AUTOMATIC,4,Camry Sedan,25090
Toyota,Camry,SE 4dr Sedan w/Prod. End 11/13 (3.5L 6cyl 6A),Highway:31;City:21,AUTOMATIC,4,Camry Sedan,27260
Toyota,Camry,LE 4dr Sedan w/Prod. End 11/13 (2.5L 4cyl 6A),Highway:35;City:25,AUTOMATIC,4,Camry Sedan,22680
Toyota,Camry,XLE 4dr Sedan w/Prod. End 11/13 (2.5L 4cyl 6A),Highway:35;City:25,AUTOMATIC,4,Camry Sedan,24855
Toyota,Camry,L 4dr Sedan (2.5L 4cyl 6A),Highway:35;City:25,AUTOMATIC,4,Camry Sedan,22425
Toyota,Camry,XLE 4dr Sedan (3.5L 6cyl 6A),Highway:31;City:21,AUTOMATIC,4,Camry Sedan,30705
Toyota,Camry,XLE 4dr Sedan (2.5L 4cyl 6A),Highway:35;City:25,AUTOMATIC,4,Camry Sedan,25810
Toyota,Camry,XLE 4dr Sedan w/Prod. End 11/13 (3.5L 6cyl 6A),Highway:31;City:21,AUTOMATIC,4,Camry Sedan,30465
Toyota,Camry,SE 4dr Sedan (3.5L 6cyl 6A),Highway:31;City:21,AUTOMATIC,4,Camry Sedan,27850
Toyota,Camry Hybrid,SE Limited Edition 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),Highway:38;City:40,AUTOMATIC,4,Camry Hybrid Sedan,27945
Toyota,Camry Hybrid,XLE 4dr Sedan w/Prod. End 11/13 (2.5L 4cyl gas/electric hybrid CVT),Highway:38;City:40,AUTOMATIC,4,Camry Hybrid Sedan,27670
Toyota,Camry Hybrid,LE 4dr Sedan w/Prod. End 11/13 (2.5L 4cyl gas/electric hybrid CVT),Highway:39;City:43,AUTOMATIC,4,Camry Hybrid Sedan,26140
Toyota,Camry Hybrid,XLE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),Highway:38;City:40,AUTOMATIC,4,Camry Hybrid Sedan,28625
Toyota,Camry Hybrid,LE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT),Highway:39;City:43,AUTOMATIC,4,Camry Hybrid Sedan,26330
Toyota,Corolla,LE Eco 4dr Sedan (1.8L 4cyl CVT),Highway:42;City:30,AUTOMATIC,4,Corolla Sedan,18700
Toyota,Corolla,S Plus 4dr Sedan (1.8L 4cyl CVT),Highway:37;City:29,AUTOMATIC,4,Corolla Sedan,19700
Toyota,Corolla,S Plus 4dr Sedan (1.8L 4cyl 6M),Highway:37;City:28,MANUAL,4,Corolla Sedan,21300
Toyota,Corolla,S Premium 4dr Sedan (1.8L 4cyl CVT),Highway:37;City:29,AUTOMATIC,4,Corolla Sedan,20400
Toyota,Corolla,S 4dr Sedan (1.8L 4cyl CVT),Highway:37;City:29,AUTOMATIC,4,Corolla Sedan,19000
Toyota,Corolla,LE Eco Plus 4dr Sedan (1.8L 4cyl CVT),Highway:40;City:30,AUTOMATIC,4,Corolla Sedan,19400
Toyota,Corolla,LE Plus 4dr Sedan (1.8L 4cyl CVT),Highway:38;City:29,AUTOMATIC,4,Corolla Sedan,18700
Toyota,Corolla,L 4dr Sedan (1.8L 4cyl 6M),Highway:37;City:28,MANUAL,4,Corolla Sedan,16800
Toyota,Corolla,LE 4dr Sedan (1.8L 4cyl CVT),Highway:38;City:29,AUTOMATIC,4,Corolla Sedan,18300
Toyota,Corolla,L 4dr Sedan (1.8L 4cyl 4A),Highway:36;City:27,AUTOMATIC,4,Corolla Sedan,17400
Toyota,Corolla,LE Eco Premium 4dr Sedan (1.8L 4cyl CVT),Highway:40;City:30,AUTOMATIC,4,Corolla Sedan,20100
Toyota,Corolla,LE Premium 4dr Sedan (1.8L 4cyl CVT),Highway:38;City:29,AUTOMATIC,4,Corolla Sedan,19400
Toyota,Highlander,LE 4dr SUV (2.7L 4cyl 6A),Highway:25;City:20,AUTOMATIC,4,Highlander SUV,29215
Toyota,Highlander,LE 4dr SUV (3.5L 6cyl 6A),Highway:25;City:19,AUTOMATIC,4,Highlander SUV,30520
Toyota,Highlander,Limited Platinum 4dr SUV (3.5L 6cyl 6A),Highway:25;City:19,AUTOMATIC,4,Highlander SUV,42130
Toyota,Highlander,XLE 4dr SUV AWD (3.5L 6cyl 6A),Highway:24;City:18,AUTOMATIC,4,Highlander SUV,37500
Toyota,Highlander,Limited 4dr SUV (3.5L 6cyl 6A),Highway:25;City:19,AUTOMATIC,4,Highlander SUV,39640
Toyota,Highlander,XLE 4dr SUV (3.5L 6cyl 6A),Highway:25;City:19,AUTOMATIC,4,Highlander SUV,36040
Toyota,Highlander,Limited Platinum 4dr SUV AWD (3.5L 6cyl 6A),Highway:24;City:18,AUTOMATIC,4,Highlander SUV,43590
Toyota,Highlander,LE Plus 4dr SUV AWD (3.5L 6cyl 6A),Highway:24;City:18,AUTOMATIC,4,Highlander SUV,34200
Toyota,Highlander,LE Plus 4dr SUV (3.5L 6cyl 6A),Highway:25;City:19,AUTOMATIC,4,Highlander SUV,32740
Toyota,Highlander,Limited 4dr SUV AWD (3.5L 6cyl 6A),Highway:24;City:18,AUTOMATIC,4,Highlander SUV,41100
Toyota,Highlander,LE 4dr SUV AWD (3.5L 6cyl 6A),Highway:24;City:18,AUTOMATIC,4,Highlander SUV,31980
Toyota,Highlander Hybrid,Limited 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),Highway:28;City:27,AUTOMATIC,4,Highlander Hybrid SUV,47300
Toyota,Highlander Hybrid,Limited Platinum 4dr SUV AWD (3.5L 6cyl gas/electric hybrid CVT),Highway:28;City:27,AUTOMATIC,4,Highlander Hybrid SUV,49790
Toyota,Prius,Five 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),Highway:48;City:51,AUTOMATIC,4,Prius Hatchback,30005
Toyota,Prius,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),Highway:48;City:51,AUTOMATIC,4,Prius Hatchback,24200
Toyota,Prius,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),Highway:48;City:51,AUTOMATIC,4,Prius Hatchback,25765
Toyota,Prius,Four 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),Highway:48;City:51,AUTOMATIC,4,Prius Hatchback,28435
Toyota,Prius,One Fleet 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),Highway:48;City:51,AUTOMATIC,4,Prius Hatchback,23215
Toyota,Prius Plug-in,4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),Highway:;City:,AUTOMATIC,4,Prius Plug-in Hatchback,29990
Toyota,Prius Plug-in,Advanced 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),Highway:;City:,AUTOMATIC,4,Prius Plug-in Hatchback,34905
Toyota,Prius c,Four 4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),Highway:46;City:53,AUTOMATIC,4,Prius c Hatchback,23360
Toyota,Prius c,Two 4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),Highway:46;City:53,AUTOMATIC,4,Prius c Hatchback,20030
Toyota,Prius c,Three 4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),Highway:46;City:53,AUTOMATIC,4,Prius c Hatchback,21765
Toyota,Prius c,One 4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),Highway:46;City:53,AUTOMATIC,4,Prius c Hatchback,19080
Toyota,Prius v,Three 4dr Wagon (1.8L 4cyl gas/electric hybrid CVT),Highway:40;City:44,AUTOMATIC,4,Prius v Wagon,27515
Toyota,Prius v,Five 4dr Wagon (1.8L 4cyl gas/electric hybrid CVT),Highway:40;City:44,AUTOMATIC,4,Prius v Wagon,30395
Toyota,Prius v,Two 4dr Wagon (1.8L 4cyl gas/electric hybrid CVT),Highway:40;City:44,AUTOMATIC,4,Prius v Wagon,26750
Toyota,RAV4,XLE 4dr SUV (2.5L 4cyl 6A),Highway:31;City:24,AUTOMATIC,4,RAV4 SUV,25000
Toyota,RAV4,LE 4dr SUV (2.5L 4cyl 6A),Highway:31;City:24,AUTOMATIC,4,RAV4 SUV,23550
Toyota,RAV4,XLE 4dr SUV AWD (2.5L 4cyl 6A),Highway:29;City:22,AUTOMATIC,4,RAV4 SUV,26400
Toyota,RAV4,LE 4dr SUV AWD (2.5L 4cyl 6A),Highway:29;City:22,AUTOMATIC,4,RAV4 SUV,24950
Toyota,RAV4,Limited 4dr SUV AWD (2.5L 4cyl 6A),Highway:29;City:22,AUTOMATIC,4,RAV4 SUV,29720
Toyota,RAV4,Limited 4dr SUV (2.5L 4cyl 6A),Highway:31;City:24,AUTOMATIC,4,RAV4 SUV,28320
Toyota,Sequoia,SR5 FFV 4dr SUV 4WD (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Sequoia SUV,46820
Toyota,Sequoia,Limited 4dr SUV 4WD (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Sequoia SUV,55780
Toyota,Sequoia,Platinum 4dr SUV (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Sequoia SUV,60295
Toyota,Sequoia,Platinum 4dr SUV 4WD (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Sequoia SUV,63520
Toyota,Sequoia,Limited 4dr SUV (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Sequoia SUV,52555
Toyota,Sequoia,SR5 4dr SUV 4WD (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Sequoia SUV,46820
Toyota,Sequoia,Limited FFV 4dr SUV 4WD (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Sequoia SUV,55780
Toyota,Sequoia,Platinum FFV 4dr SUV 4WD (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Sequoia SUV,63520
Toyota,Sequoia,SR5 4dr SUV (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Sequoia SUV,43595
Toyota,Sienna,L 7-Passenger 4dr Minivan (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Sienna Minivan,26920
Toyota,Sienna,LE 7-Passenger 4dr Minivan AWD (3.5L 6cyl 6A),Highway:23;City:16,AUTOMATIC,4,Sienna Minivan,32920
Toyota,Sienna,Limited 7-Passenger 4dr Minivan AWD (3.5L 6cyl 6A),Highway:23;City:16,AUTOMATIC,4,Sienna Minivan,41710
Toyota,Sienna,LE 8-Passenger 4dr Minivan (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Sienna Minivan,30490
Toyota,Sienna,XLE 7-Passenger 4dr Minivan AWD (3.5L 6cyl 6A),Highway:23;City:16,AUTOMATIC,4,Sienna Minivan,36185
Toyota,Sienna,Limited 7-Passenger 4dr Minivan (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Sienna Minivan,40240
Toyota,Sienna,LE 7-Passenger Mobility 4dr Minivan (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Sienna Minivan,30690
Toyota,Sienna,XLE 8-Passenger 4dr Minivan (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Sienna Minivan,33645
Toyota,Sienna,XLE 7-Passenger Mobility Auto Access 4dr Minivan (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Sienna Minivan,40915
Toyota,Sienna,SE 8-Passenger 4dr Minivan (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Sienna Minivan,33860
Toyota,Sienna,LE 7-Passenger Mobility Auto Access 4dr Minivan (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Sienna Minivan,36505
Toyota,Sienna,CE Fleet 4dr Minivan (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Sienna Van,24920
Toyota,Tacoma,V6 4dr Double Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),Highway:21;City:16,AUTOMATIC,4,Tacoma Double Cab,28385
Toyota,Tacoma,PreRunner V6 4dr Double Cab 5.0 ft. SB (4.0L 6cyl 5A),Highway:21;City:17,AUTOMATIC,4,Tacoma Double Cab,24710
Toyota,Tacoma,PreRunner V6 4dr Double Cab 6.1 ft. SB (4.0L 6cyl 5A),Highway:21;City:17,AUTOMATIC,4,Tacoma Double Cab,25210
Toyota,Tacoma,4dr Double Cab 5.0 ft. SB (2.7L 4cyl 4A),Highway:24;City:19,AUTOMATIC,4,Tacoma Double Cab,22725
Toyota,Tacoma,V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 6M),Highway:19;City:16,MANUAL,4,Tacoma Double Cab,27005
Toyota,Tacoma,PreRunner 4dr Double Cab 5.0 ft. SB (2.7L 4cyl 4A),Highway:24;City:19,AUTOMATIC,4,Tacoma Double Cab,23275
Toyota,Tacoma,V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A),Highway:21;City:16,AUTOMATIC,4,Tacoma Double Cab,27885
Toyota,Tundra,1794 FFV 4dr CrewMax 4WD SB (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Tundra CrewMax Cab,47600
Toyota,Tundra,Platinum 4dr CrewMax SB (5.7L 8cyl 6A),Highway:18;City:13,AUTOMATIC,4,Tundra CrewMax Cab,44550
Toyota,Tundra,SR5 4dr CrewMax 4WD SB (4.6L 8cyl 6A),Highway:18;City:14,AUTOMATIC,4,Tundra CrewMax Cab,35155
Toyota,Tundra,1794 4dr CrewMax SB (5.7L 8cyl 6A),Highway:18;City:13,AUTOMATIC,4,Tundra CrewMax Cab,44550
Toyota,Tundra,Platinum FFV 4dr CrewMax 4WD SB (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Tundra CrewMax Cab,47600
Toyota,Tundra,Limited 4dr CrewMax 4WD SB (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Tundra CrewMax Cab,42175
Toyota,Tundra,SR5 4dr CrewMax 4WD SB (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Tundra CrewMax Cab,36655
Toyota,Tundra,SR5 4dr CrewMax SB (5.7L 8cyl 6A),Highway:18;City:13,AUTOMATIC,4,Tundra CrewMax Cab,33605
Toyota,Tundra,Limited FFV 4dr CrewMax 4WD SB (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Tundra CrewMax Cab,42175
Toyota,Tundra,Platinum 4dr CrewMax 4WD SB (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Tundra CrewMax Cab,47600
Toyota,Tundra,Limited 4dr CrewMax SB (5.7L 8cyl 6A),Highway:18;City:13,AUTOMATIC,4,Tundra CrewMax Cab,39125
Toyota,Tundra,SR5 4dr CrewMax SB (4.6L 8cyl 6A),Highway:19;City:15,AUTOMATIC,4,Tundra CrewMax Cab,32105
Toyota,Tundra,1794 4dr CrewMax 4WD SB (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Tundra CrewMax Cab,47600
Toyota,Tundra,SR5 FFV 4dr CrewMax 4WD SB (5.7L 8cyl 6A),Highway:17;City:13,AUTOMATIC,4,Tundra CrewMax Cab,36655
Toyota,Venza,Limited 4dr Wagon AWD (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Venza Wagon,39570
Toyota,Venza,XLE 4dr Wagon (3.5L 6cyl 6A),Highway:26;City:19,AUTOMATIC,4,Venza Wagon,33630
Toyota,Venza,XLE 4dr Wagon AWD (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Venza Wagon,35080
Toyota,Venza,LE 4dr Wagon (3.5L 6cyl 6A),Highway:26;City:19,AUTOMATIC,4,Venza Wagon,29770
Toyota,Venza,Limited 4dr Wagon (3.5L 6cyl 6A),Highway:26;City:19,AUTOMATIC,4,Venza Wagon,38120
Toyota,Venza,XLE 4dr Wagon AWD (2.7L 4cyl 6A),Highway:26;City:20,AUTOMATIC,4,Venza Wagon,33260
Toyota,Venza,XLE 4dr Wagon (2.7L 4cyl 6A),Highway:26;City:20,AUTOMATIC,4,Venza Wagon,31810
Toyota,Venza,LE 4dr Wagon AWD (3.5L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Venza Wagon,31220
Toyota,Venza,LE 4dr Wagon (2.7L 4cyl 6A),Highway:26;City:20,AUTOMATIC,4,Venza Wagon,27950
Toyota,Venza,LE 4dr Wagon AWD (2.7L 4cyl 6A),Highway:26;City:20,AUTOMATIC,4,Venza Wagon,29400
Toyota,Yaris,L 4dr Hatchback (1.5L 4cyl 4A),Highway:36;City:30,AUTOMATIC,4,Yaris Hatchback,15455
Toyota,Yaris,SE 4dr Hatchback (1.5L 4cyl 5M),Highway:37;City:30,MANUAL,4,Yaris Hatchback,16540
Toyota,Yaris,L 2dr Hatchback (1.5L 4cyl 5M),Highway:37;City:30,MANUAL,2,Yaris Hatchback,14430
Toyota,Yaris,LE 2dr Hatchback (1.5L 4cyl 4A),Highway:36;City:30,AUTOMATIC,2,Yaris Hatchback,16015
Toyota,Yaris,LE 4dr Hatchback (1.5L 4cyl 4A),Highway:36;City:30,AUTOMATIC,4,Yaris Hatchback,16490
Toyota,Yaris,SE 4dr Hatchback (1.5L 4cyl 4A),Highway:36;City:30,AUTOMATIC,4,Yaris Hatchback,17340
Toyota,Yaris,L 2dr Hatchback (1.5L 4cyl 4A),Highway:36;City:30,AUTOMATIC,2,Yaris Hatchback,15155
Toyota,Yaris,LE Fleet 2dr Hatchback (1.5L 4cyl 4A),Highway:36;City:30,AUTOMATIC,2,Yaris Hatchback,16015
Toyota,Yaris,L Fleet 2dr Hatchback (1.5L 4cyl 5M),Highway:37;City:30,MANUAL,2,Yaris Hatchback,14430
Toyota,Yaris,L Fleet 4dr Hatchback (1.5L 4cyl 4A),Highway:36;City:30,AUTOMATIC,4,Yaris Hatchback,15455
Toyota,Yaris,LE Fleet 4dr Hatchback (1.5L 4cyl 4A),Highway:36;City:30,AUTOMATIC,4,Yaris Hatchback,16490
Toyota,Yaris,L Fleet 2dr Hatchback (1.5L 4cyl 4A),Highway:36;City:30,AUTOMATIC,2,Yaris Hatchback,15155
Volkswagen,Beetle,"R-Line PZEV 2dr Hatchback w/Sunroof, Sound (2.0L Turbo 4cyl 6M)",Highway:31;City:23,MANUAL,2,Beetle Hatchback,27895
Volkswagen,Beetle,R-Line PZEV 2dr Hatchback (2.0L Turbo 4cyl 6AM),Highway:30;City:24,AUTOMATED MANUAL,2,Beetle Hatchback,26095
Volkswagen,Beetle,"R-Line PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L Turbo 4cyl 6AM)",Highway:30;City:24,AUTOMATED MANUAL,2,Beetle Hatchback,31395
Volkswagen,Beetle,"R-Line 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L Turbo 4cyl 6M)",Highway:31;City:23,MANUAL,2,Beetle Hatchback,30295
Volkswagen,Beetle,R-Line 2dr Hatchback (2.0L Turbo 4cyl 6AM),Highway:30;City:24,AUTOMATED MANUAL,2,Beetle Hatchback,26095
Volkswagen,Beetle,"R-Line 2dr Hatchback w/Sunroof, Sound (2.0L Turbo 4cyl 6AM)",Highway:30;City:24,AUTOMATED MANUAL,2,Beetle Hatchback,28995
Volkswagen,Beetle,1.8T 2dr Hatchback w/Sunroof (1.8L 4cyl Turbo 6A),Highway:33;City:25,AUTOMATIC,2,Beetle Hatchback,23995
Volkswagen,Beetle,2.5L 2dr Hatchback (2.5L 5cyl 5M),Highway:31;City:22,MANUAL,2,Beetle Hatchback,20295
Volkswagen,Beetle,1.8T PZEV 2dr Hatchback w/Sunroof (1.8L 4cyl Turbo 6A),Highway:33;City:25,AUTOMATIC,2,Beetle Hatchback,23995
Volkswagen,Beetle,1.8T 2dr Hatchback w/Sunroof (1.8L 4cyl Turbo 5M),Highway:33;City:24,MANUAL,2,Beetle Hatchback,22895
Volkswagen,Beetle,2.5L 2dr Hatchback (2.5L 5cyl 6A),Highway:29;City:22,AUTOMATIC,2,Beetle Hatchback,21395
Volkswagen,Beetle,2.5L PZEV 2dr Hatchback (2.5L 5cyl 6A),Highway:29;City:22,AUTOMATIC,2,Beetle Hatchback,21395
Volkswagen,Beetle,"R-Line PZEV 2dr Hatchback w/Sunroof, Sound (2.0L Turbo 4cyl 6AM)",Highway:30;City:24,AUTOMATED MANUAL,2,Beetle Hatchback,28995
Volkswagen,Beetle,"2.5L PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.5L 5cyl 6A)",Highway:29;City:22,AUTOMATIC,2,Beetle Hatchback,25995
Volkswagen,Beetle,2.5L PZEV 2dr Hatchback (2.5L 5cyl 5M),Highway:31;City:22,MANUAL,2,Beetle Hatchback,20295
Volkswagen,Beetle,"2.5L PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.5L 5cyl 5M)",Highway:31;City:22,MANUAL,2,Beetle Hatchback,24895
Volkswagen,Beetle,R-Line 2dr Hatchback (2.0L Turbo 4cyl 6M),Highway:31;City:23,MANUAL,2,Beetle Hatchback,24995
Volkswagen,Beetle,1.8T 2dr Hatchback (1.8L 4cyl Turbo 6A),Highway:33;City:25,AUTOMATIC,2,Beetle Hatchback,21395
Volkswagen,Beetle,1.8T PZEV 2dr Hatchback w/Sunroof (1.8L 4cyl Turbo 5M),Highway:33;City:24,MANUAL,2,Beetle Hatchback,22895
Volkswagen,Beetle,2.5L 2dr Hatchback w/Sunroof (2.5L 5cyl 6A),Highway:29;City:22,AUTOMATIC,2,Beetle Hatchback,23995
Volkswagen,Beetle,"1.8T PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (1.8L 4cyl Turbo 5M)",Highway:33;City:24,MANUAL,2,Beetle Hatchback,24895
Volkswagen,Beetle,GSR PZEV 2dr Hatchback (2.0L Turbo 4cyl 6AM),Highway:30;City:24,AUTOMATED MANUAL,2,Beetle Hatchback,31095
Volkswagen,Beetle,GSR PZEV 2dr Hatchback (2.0L Turbo 4cyl 6M),Highway:31;City:23,MANUAL,2,Beetle Hatchback,29995
Volkswagen,Beetle,1.8T PZEV 2dr Hatchback (1.8L 4cyl Turbo 6A),Highway:33;City:25,AUTOMATIC,2,Beetle Hatchback,21395
Volkswagen,Beetle,"2.5L 2dr Hatchback w/Sunroof, Sound, Navigation (2.5L 5cyl 5M)",Highway:31;City:22,MANUAL,2,Beetle Hatchback,24895
Volkswagen,Beetle,2.5L 2dr Hatchback w/Sunroof (2.5L 5cyl 5M),Highway:31;City:22,MANUAL,2,Beetle Hatchback,22895
Volkswagen,Beetle,"R-Line 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L Turbo 4cyl 6AM)",Highway:30;City:24,AUTOMATED MANUAL,2,Beetle Hatchback,31395
Volkswagen,Beetle,1.8T 2dr Hatchback (1.8L 4cyl Turbo 5M),Highway:33;City:24,MANUAL,2,Beetle Hatchback,20295
Volkswagen,Beetle,"R-Line 2dr Hatchback w/Sunroof, Sound (2.0L Turbo 4cyl 6M)",Highway:31;City:23,MANUAL,2,Beetle Hatchback,27895
Volkswagen,Beetle,1.8T 2dr Hatchback w/Premium (1.8L 4cyl Turbo 6A),Highway:33;City:25,AUTOMATIC,2,Beetle Hatchback,27355
Volkswagen,Beetle,GSR 2dr Hatchback (2.0L Turbo 4cyl 6M),Highway:31;City:23,MANUAL,2,Beetle Hatchback,29995
Volkswagen,Beetle,R-Line PZEV 2dr Hatchback (2.0L Turbo 4cyl 6M),Highway:31;City:23,MANUAL,2,Beetle Hatchback,24995
Volkswagen,Beetle,2.5L PZEV 2dr Hatchback w/Sunroof (2.5L 5cyl 5M),Highway:31;City:22,MANUAL,2,Beetle Hatchback,22895
Volkswagen,Beetle,1.8T PZEV 2dr Hatchback (1.8L 4cyl Turbo 5M),Highway:33;City:25,MANUAL,2,Beetle Hatchback,20295
Volkswagen,Beetle,"R-Line PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (2.0L Turbo 4cyl 6M)",Highway:31;City:23,MANUAL,2,Beetle Hatchback,30295
Volkswagen,Beetle,2.5L PZEV 2dr Hatchback w/Sunroof (2.5L 5cyl 6A),Highway:29;City:22,AUTOMATIC,2,Beetle Hatchback,23995
Volkswagen,Beetle,"1.8T 2dr Hatchback w/Sunroof, Sound, Navigation (1.8L 4cyl Turbo 6A)",Highway:33;City:25,AUTOMATIC,2,Beetle Hatchback,25995
Volkswagen,Beetle,GSR 2dr Hatchback (2.0L Turbo 4cyl 6AM),Highway:30;City:24,AUTOMATED MANUAL,2,Beetle Hatchback,31095
Volkswagen,Beetle,"1.8T 2dr Hatchback w/Sunroof, Sound, Navigation (1.8L 4cyl Turbo 5M)",Highway:33;City:24,MANUAL,2,Beetle Hatchback,24895
Volkswagen,Beetle,"1.8T PZEV 2dr Hatchback w/Sunroof, Sound, Navigation (1.8L 4cyl Turbo 6A)",Highway:33;City:25,AUTOMATIC,2,Beetle Hatchback,25995
Volkswagen,Beetle,"2.5L 2dr Hatchback w/Sunroof, Sound, Navigation (2.5L 5cyl 6A)",Highway:29;City:22,AUTOMATIC,2,Beetle Hatchback,25995
Volkswagen,Beetle Convertible,1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),Highway:32;City:24,AUTOMATIC,2,Beetle Convertible,25170
Volkswagen,Beetle Convertible,"1.8T 2dr Convertible w/Sound, Navigation (1.8L 4cyl Turbo 6A)",Highway:32;City:24,AUTOMATIC,2,Beetle Convertible,29395
Volkswagen,Beetle Convertible,"2.5L 2dr Convertible w/Sound, Navigation (2.5L 5cyl 6A)",Highway:27;City:21,AUTOMATIC,2,Beetle Convertible,29395
Volkswagen,Beetle Convertible,R-Line 2dr Convertible (2.0L Turbo 4cyl 6AM),Highway:29;City:23,AUTOMATED MANUAL,2,Beetle Convertible,30495
